Beam 50,Beam 52,ratio1
246162.1,127730.9,0.518889382240402
246068.1,127701.9,0.51896974861837
245971.8,127676.6,0.519070072260316
245883.9,127641.7,0.519113695528662
245795,127624.1,0.519229846009886
245703.4,127590.9,0.519288296376851
245580.4,127552.9,0.519393648678803
245485.4,127524.3,0.519478144117736
245405.6,127499.6,0.519546416218701
245318.5,127470.9,0.519613889698494
245238.8,127434.1,0.519632700861365
245134.9,127402.1,0.519722405907931
245067.1,127392.4,0.519826610752729
244981.6,127361.2,0.519880676752866
244892,127325.8,0.519926334874149
244790.9,127295.9,0.520018922272029
244715.3,127271.9,0.520081498786549
244627.8,127249.5,0.520175957107083
244519.4,127211.7,0.520251971827184
244459.9,127199.9,0.520330328205158
244376.4,127171.5,0.520391903637176
244277.3,127123.9,0.520408159088053
244214.6,127105.4,0.520466016364296
244126.4,127096.2,0.520616369225123
244055.5,127066.1,0.520644279682285
243974.1,127032.2,0.520679039291466
243893.1,127012.6,0.520771600344577
243810,126982.9,0.520827283540462
243707.8,126963.6,0.520966501687677
243651.6,126938.7,0.520984471269633
243555.3,126909.6,0.521070984700395
243489.1,126886.8,0.521119015183842
243407,126850.4,0.521145242330746
243322.9,126824.8,0.521220156425885
243255.1,126796.3,0.521248269820448
243169.3,126773.8,0.521339659241524
243083.5,126750,0.521425765220593
243021.9,126734.8,0.521495387864221
242944.5,126712,0.521567683153971
242865.1,126694.3,0.521665319553942
242815.8,126672.2,0.521680220150419
242730.3,126650,0.521772518717276
242635.9,126617.2,0.521840337724137
242568.5,126590.4,0.521874851845973
242515.4,126576.4,0.521931390748794
242459.5,126540.2,0.521902420816673
242362.8,126520.4,0.522028958239466
242302.5,126502.2,0.522083758937692
242215,126486.4,0.522207130029106
242135.6,126466.4,0.522295771460289
242059,126434.1,0.522327614341958
241992.3,126420.1,0.522413729693052
241932.9,126400.5,0.522460979883265
241865.5,126372.8,0.522492046199231
241819.5,126354.6,0.522516174253937
241728.6,126333.9,0.522627028824889
241651.3,126298.9,0.522649371222087
241581.4,126284.6,0.522741403104709
241509.9,126267.6,0.522825772359642
241461.3,126238.1,0.522808831063197
241402.3,126209.1,0.522816476893551
241347.1,126208.3,0.522932738781614
241273.5,126188.3,0.523009364890881
241203,126164.2,0.523062316803688
241147.5,126137.4,0.523071564084222
241102.3,126131.3,0.523144325043768
241023.5,126100.8,0.523188817687902
240949.6,126082.9,0.523274991948524
240903,126057.1,0.523269116615401
240839.6,126033.4,0.523308459240092
240770.1,126015.7,0.523386001833284
240722.5,125988.6,0.523376917404896
240666.9,125978.7,0.523456694709576
240609,125957.3,0.523493718023848
240546.8,125939.7,0.523555915106748
240503.8,125924.7,0.523587153300696
240429.5,125896.8,0.523632915262062
240359.4,125886.8,0.52374402665342
240288.1,125867,0.523817034634674
240225.1,125859.8,0.523924435872854
240174.4,125844.5,0.523971330832928
240107.4,125818.4,0.524008839377712
240070.9,125806.2,0.524037690532255
240008.3,125789.7,0.52410562468048
239943.9,125765.8,0.524146685954509
239903.6,125737.9,0.524118437572425
239828.8,125730.6,0.524251466045779
239790.6,125718.1,0.524282853456307
239733.6,125696.4,0.524316991860966
239688.8,125682.6,0.524357416783763
239630.9,125655.8,0.524372274193353
239545.6,125636.9,0.524480098987416
239485.8,125623.4,0.52455469176043
239479.6,125605.4,0.52449310922517
239408.4,125587.7,0.524575161105458
239346.8,125563,0.524606971975393
239313,125556.9,0.524655576587983
239254.1,125535.1,0.524693620715382
239179.9,125525.7,0.524817093744081
239139.6,125511.6,0.524846574971272
239112.1,125493.7,0.524832076670315
239038.5,125484.1,0.524953511672806
238979.6,125464.6,0.525001297181851
238936,125440.2,0.524994977734623
238874,125413.5,0.525019466329529
238806.6,125401.8,0.525118652499554
238766.4,125383.7,0.52513125799945
238724.1,125374.5,0.525185768843615
238697.3,125349.1,0.525138323726326
238655,125329,0.525147178982213
238603.9,125322.2,0.52523114668285
238511,125298.2,0.525335099848644
238465.3,125288,0.525393002671668
238419,125275.7,0.525443442007558
238371.3,125268.4,0.525517962942686
238331.5,125253.6,0.525543623062835
238280.4,125230.6,0.525559802652673
238225.3,125212.9,0.525607061886374
238185.6,125198.8,0.525635470826112
238128.1,125181.4,0.525689324359452
238077.8,125174.1,0.525769727374833
238042,125162.6,0.525800488989338
238011.3,125144.8,0.525793523248686
237937.4,125128.4,0.525887901607734
237913.5,125116.1,0.525889031097437
237856.4,125111.7,0.525996777887835
237831.8,125095.2,0.525981807310881
237779.4,125079.6,0.526032112117366
237732.6,125068.4,0.526088554956283
237692.5,125045.1,0.526079283107376
237653,125017.6,0.526051007140663
237600.5,125004.9,0.526113791848081
237569.3,125011.6,0.526211088722322
237496.3,124999,0.526319778455496
237470.1,124974.1,0.52627299184192
237431.3,124970.6,0.526344252000473
237394.8,124948.6,0.526332506019508
237325.6,124924.8,0.526385691219152
237295.8,124908.9,0.526384790628406
237255.9,124892.7,0.52640503355238
237188.8,124869.9,0.526457826001902
237140.8,124863.3,0.526536555497831
237127.1,124860.5,0.526555168093398
237075,124836,0.526567541917115
237033.8,124830.6,0.526636285626776
237005.5,124821.5,0.526660773695125
236944.5,124806.9,0.526734741680014
236890.4,124783.4,0.526755833077237
236848.1,124766.2,0.526777288903732
236818.5,124763.6,0.526832152048932
236805.9,124762.4,0.526855116363232
236742.5,124752.8,0.526955658574189
236701.8,124736.2,0.526976136218651
236684,124729.6,0.526987882577614
236632.3,124709.4,0.527017655662393
236595.1,124699.6,0.527059098011751
236567.1,124688.9,0.527076250247815
236513.6,124666.6,0.527101189952713
236474.1,124668.6,0.527197693108886
236440.1,124657.9,0.527228249353642
236398.5,124638.6,0.527239386036714
236357.8,124621.3,0.527256980730063
236306.3,124601.1,0.527286407514315
236286.1,124601.1,0.527331485009063
236258.6,124597.4,0.527377204470017
236214.6,124574.8,0.527379763994266
236174.8,124560.9,0.527409782923496
236150.3,124541.4,0.527381925832828
236114.1,124526.8,0.527400947253891
236047,124521.1,0.527526721373286
236025.9,124515.3,0.527549307088756
236003.5,124504.3,0.527552769344522
235972.8,124493.5,0.527575635835995
235926.1,124475.5,0.527603770841802
235883.6,124468.3,0.527668307588997
235831.1,124461.7,0.527757789367051
235782.8,124437.5,0.527763263478082
235745.6,124442.3,0.527866903984634
235728.6,124427.4,0.527841763791071
235693.1,124414.3,0.527865686352295
235651.6,124403.6,0.527913241412322
235620.6,124390,0.527924977697196
235585.9,124386.1,0.527986182534693
235555.6,124379.3,0.528025230561277
235542.6,124369.4,0.528012342565634
235497.6,124353.2,0.528044447162094
235446.6,124344.9,0.528123574517534
235426.9,124330.8,0.528107875523145
235401.6,124321.9,0.528126826665579
235377.1,124308.6,0.528125293412146
235331.5,124294.6,0.528168137287188
235318.1,124294.6,0.528198213397099
235293,124276.1,0.528175933835686
235261.3,124259.4,0.528176117363969
235206.8,124246.8,0.528244931694152
235195.5,124244.9,0.528262232908368
235157.4,124225.8,0.528266599307528
235093.8,124213.9,0.528358893343848
235090,124210.5,0.528352971202518
235047.4,124208.9,0.528441922778129
235006.5,124200.8,0.528499424484004
234986.4,124207.8,0.528574419625987
234960.3,124192.4,0.528567592057041
234910.1,124166.6,0.528570717053034
234877.1,124151.1,0.528578988756247
234864.1,124149.2,0.528600156430889
234845.1,124146.1,0.528629722314837
234791.6,124130.4,0.528683308942909
234798.8,124120.4,0.528624507450634
234763.6,124105.4,0.52863987432464
234715,124108.1,0.528760837611572
234687.8,124087.7,0.528735196290561
234659.1,124089.8,0.528808812443242
234634.6,124077,0.528809476522218
234614.1,124074.3,0.528844174327119
234575.6,124056.1,0.528853384580494
234531.4,124042.6,0.528895491179433
234493.3,124035.9,0.52895285281072
234461.6,124025.1,0.528978306042439
234443.9,124031,0.529043408679006
234404.4,124007.5,0.529032304854346
234360.8,124010.8,0.529144805786633
234334.9,123998.6,0.529151227580698
234318.1,123990.1,0.529152890877828
234285.9,123955.9,0.529079641583211
234254.1,123940.1,0.529084016032163
234252.8,123952.6,0.529140313370854
234233.4,123948.8,0.529167915421114
234215.4,123945.2,0.529193212743483
234161.9,123932.6,0.529260310921632
234131.9,123924.4,0.529293103588191
234087.3,123914.9,0.529353365176154
234057.6,123905.3,0.529379520254843
234040.6,123894.9,0.529373536044601
234033.4,123885.4,0.529349229639872
234000.8,123864.9,0.529335369793608
233980.6,123853.4,0.52933191897106
233952,123863.9,0.529441509369443
233933,123853,0.529437915984491
233890,123846.1,0.529505750566506
233857,123841.6,0.529561227587799
233846.5,123828,0.529526847739864
233834.9,123822.9,0.529531306062525
233804.3,123806.9,0.529532177124202
233776,123807.1,0.529597135719663
233750.8,123793.3,0.529595192829287
233708.1,123789.3,0.529674837970956
233693.1,123770.3,0.529627532862545
233663.5,123768.6,0.529687349543254
233622,123765.1,0.529766460350481
233608.4,123746.9,0.529719393651941
233592.8,123754.9,0.529789017469717
233571.9,123739.8,0.529771774772565
233534.5,123733,0.529827498720746
233506.5,123719,0.52983107536621
233482.4,123718.8,0.52988490781318
233462.6,123715.4,0.529915284075479
233450.6,123701.8,0.529884266735661
233420,123684.4,0.529879187730272
233397.3,123685.8,0.529936721633027
233373,123672.4,0.529934482566535
233343,123664.2,0.529967472776128
233328.8,123668.9,0.530019868957454
233317.5,123661.6,0.53001425096703
233279.8,123652.6,0.530061325498393
233257.5,123648.5,0.530094423544795
233231,123641.2,0.530123354099584
233197.6,123626,0.530134100865532
233193.3,123614.6,0.530094989864632
233164.9,123608.5,0.530133394863464
233157.8,123602.7,0.530124662353136
233121.4,123589.4,0.530150385164125
233080.1,123574.6,0.530180826248144
233047,123570.2,0.53023724828039
233012.6,123568.6,0.530308661420026
233026.3,123572.4,0.530293790872532
232991.5,123563.4,0.530334368421166
232964.3,123546.2,0.530322457131844
232941.9,123545.4,0.530370019305243
232942.5,123546.3,0.530372516822821
232905.8,123535.3,0.530408860577968
232889.8,123531,0.53042683707058
232873,123520.1,0.530418296668141
232859.4,123513.3,0.530420073228738
232821.6,123504.1,0.530466674913324
232793,123492.2,0.530480727513284
232785.5,123496.6,0.530516720328371
232744.6,123486.4,0.530566122694146
232718.4,123480.6,0.530600932285543
232708.9,123462.4,0.530544383992189
232700.6,123463.1,0.530566315686337
232689.8,123454.4,0.530553552411838
232655,123457.9,0.53064795512669
232658.8,123442.1,0.530571377484969
232631.9,123435.8,0.530605647806685
232590,123425.3,0.530656090115654
232575.4,123427.9,0.530700581402848
232561.8,123423.6,0.530713126575388
232546,123422.9,0.530746174950332
232525.3,123408.4,0.530731064533623
232515.8,123410.6,0.530762210568056
232504.9,123408.1,0.53077634062766
232490.9,123391.9,0.530738622457911
232452.4,123381.3,0.530780925471193
232416,123370.4,0.530817155445408
232428.5,123377.6,0.530819585377869
232384.6,123377.9,0.530921153983526
232367.3,123356.4,0.530868155717263
232346.5,123373.6,0.530989707183022
232329.4,123355.1,0.530949160975753
232315.5,123350.1,0.530959406496768
232294.4,123351.5,0.531013661973771
232290.3,123333.8,0.53094683678139
232271.5,123331.4,0.530979478756541
232231.6,123328.3,0.531057358257877
232222.1,123323.6,0.531058844097956
232182.6,123304,0.53106477401838
232174.1,123300.1,0.531067418803389
232179.3,123298.7,0.531049494937749
232144.9,123293.3,0.531104926276649
232129.9,123290.6,0.531127614322843
232108.4,123283.6,0.531146653891027
232088.3,123275.1,0.531156029838643
232068.9,123262.9,0.531147861691075
232046.8,123263.3,0.531200171689504
232060.8,123257.8,0.53114442421986
232035.5,123249.3,0.531165705247688
232024.9,123238.6,0.531143855681007
232000.4,123227.9,0.531153825596852
231980.6,123233.5,0.531223300569099
231932.3,123218.7,0.531270116322737
231917,123215.4,0.531290935981407
231896.3,123216.9,0.531344829563904
231897.5,123206.6,0.531297663838549
231874.8,123203.7,0.531337169886508
231872.8,123208.4,0.531362022626198
231842.8,123201.4,0.531400586949433
231828.4,123179.8,0.531340422484907
231814.8,123173.7,0.531345280801743
231814.1,123177.6,0.531363709110015
231796,123180.4,0.531417280712351
231781.8,123164.3,0.531380375853497
231745.3,123165,0.531467089084439
231708.5,123150.9,0.531490644495131
231690.1,123151.1,0.531533716805336
231699.6,123147.3,0.531495522650881
231679.6,123148.7,0.531547447423079
231670.8,123130.4,0.531488646821265
231664.3,123133,0.53151478238123
231644.5,123123.1,0.531517476132608
231602.3,123121.9,0.531609142050835
231593,123119.4,0.531619694895787
231580.1,123110.5,0.531610876754954
231575.4,123110.7,0.531622529854207
231542.3,123104.6,0.531672182577438
231529.4,123104.4,0.531700941651471
231508.6,123093,0.53169947034365
231487.8,123073.6,0.53166343971475
231478.3,123070.2,0.531670571280332
231482.4,123069.6,0.531658562378824
231464.6,123073.9,0.531718025132137
231439.5,123077.8,0.531792541895398
231417,123065.8,0.53179239208874
231386.4,123062.5,0.531848457817746
231398.9,123072.2,0.531861646706186
231359,123046.5,0.531842288391634
231357.8,123038.3,0.531809603998655
231341.8,123036.3,0.531837739656214
231336.3,123025.2,0.531802401957669
231320.6,123034.3,0.531877835350591
231295.8,123021.8,0.531880821009288
231272.3,123013.4,0.531898545567282
231266.1,123017,0.531928371689582
231234.1,123012.1,0.531980793490234
231242.6,123007.8,0.531942643786223
231227.9,122991,0.531903805725866
231221.8,123008.9,0.531995253042749
231203.1,122992.7,0.531968213228975
231174.8,122988.1,0.532013437450795
231160.5,122979.8,0.532010442960627
231140.8,122976.5,0.532041508898472
231129.1,122973.4,0.532055028985965
231131.3,122970.6,0.5320378503474
231097.1,122965.6,0.53209495056407
231075.8,122953.9,0.532093365034331
231058.4,122957.4,0.532148582349744
231052.1,122956.4,0.532158764192145
231040.3,122943.1,0.532128377603388
231027,122933.1,0.532115726733239
231031.1,122931,0.532097193841002
231014.4,122931.9,0.532139554936835
231007.3,122925.1,0.532126473925283
230979,122914.7,0.532146645366029
230972.9,122912.6,0.532151607396366
230948.6,122911.9,0.53220456846242
230941.1,122918.1,0.532248698910675
230934.4,122908.8,0.532223869635706
230916,122899.5,0.53222600426129
230903.4,122902.9,0.532269771688074
230893.5,122898,0.53227137186625
230877.5,122887.3,0.532261913785449
230861.1,122884.7,0.532288462629694
230861.8,122874.3,0.532241800072598
230829.1,122859.2,0.532251782812479
230824,122858.5,0.532260510172252
230807.3,122862.8,0.532317651998009
230799.1,122861.1,0.532329198857361
230783.5,122852,0.532325751191051
230765.1,122852.5,0.532370362762827
230748.8,122852.7,0.532408835928941
230752.8,122842,0.5323532368838
230752.8,122854.6,0.532407840771596
230747,122846.9,0.532387853363207
230718.4,122839.1,0.532420041054376
230686,122826.1,0.532438466140121
230695.9,122828.9,0.532427754459442
230667.6,122827.8,0.532488307850777
230674.1,122827.1,0.532470268660418
230662.5,122814.9,0.532444155421883
230632.3,122806.6,0.532477887962788
230619,122809.1,0.532519436820037
230599.9,122807.3,0.532555738315585
230587.6,122792.3,0.532519094695465
230578.1,122794.6,0.532551009831376
230586.6,122786.1,0.532494516160089
230561.8,122787.8,0.532559166349326
230548.8,122785.4,0.53257878592298
230534.1,122777.9,0.532580212645331
230495.6,122768.9,0.532630123958982
230515,122773,0.532603084397978
230505.5,122755.3,0.532548247221867
230510,122765.2,0.532580799097653
230500.8,122764.1,0.532597283827214
230483.8,122754.1,0.532593180084674
230459.3,122748.3,0.532624632635784
230450.4,122743,0.532622204170615
230436.4,122747.8,0.53267539329724
230421.4,122742.2,0.532685766165816
230411.5,122732.4,0.532666121265649
230402,122732.6,0.532688952352844
230382.3,122728.1,0.532714969856625
230375.1,122716.1,0.532679530036015
230378.1,122713.8,0.532662609857447
230346.8,122710.5,0.53272066293085
230343,122716.9,0.532757235948129
230339,122704.2,0.532711351529702
230326.4,122713.4,0.532780436806202
230315.5,122709.6,0.532789152271558
230281.8,122702,0.532834118892592
230264.8,122681.2,0.532783126209477
230258.3,122684.8,0.532813800848873
230263.8,122682.6,0.532791519987076
230263.8,122694.3,0.532842331273956
230257.3,122689.4,0.53283609249305
230225.9,122675.9,0.532850126766797
230221.1,122674.1,0.532853417866564
230195.9,122673.9,0.532910881557838
230188.1,122672.7,0.532923726291672
230183.6,122668.3,0.532915029567702
230166.6,122670.1,0.532962210850749
230155.4,122660.8,0.532947738788662
230145.1,122652.3,0.532934657309671
230150.3,122652.9,0.532925223212831
230116.6,122637.9,0.532938084431979
230104.6,122652.8,0.533030630417645
230111.1,122648.3,0.532996018010431
230105,122651.8,0.533025357988744
230093.4,122634.9,0.532978781659969
230087.3,122639.8,0.533014208085366
230076.8,122628.4,0.532988984547768
230042.3,122627.2,0.533063701762676
230041.3,122628.3,0.533070800764906
230034.5,122628.8,0.533088732342323
230042.3,122626.2,0.533059354736064
230017.8,122618,0.533080483336507
229986.1,122612.8,0.533131350112028
229995.3,122604.3,0.533073067145285
229968.8,122597.3,0.533104055854533
229978.3,122608.5,0.53313073450843
229980,122592.1,0.533055483085486
229969.1,122593.7,0.533087706130954
229947.3,122592.5,0.533133026567392
229940.5,122584.8,0.533115305916096
229920.8,122575.4,0.533120100486776
229904.8,122575.9,0.53315937727268
229891.4,122566.9,0.533151305355485
229886.4,122565.3,0.533155941369302
229885,122563.2,0.533150053287513
229862.5,122568.3,0.533224427646963
229857.4,122567.1,0.533231038026185
229855.6,122561.7,0.533211720749897
229861.1,122572.2,0.533244642090375
229832.9,122566.9,0.533287009823224
229810,122557.4,0.533298812062138
229830.1,122555.5,0.533243904954138
229810.8,122547.4,0.533253441526682
229797.1,122554.2,0.533314824251481
229791.3,122547.9,0.533300869092955
229767.1,122545.5,0.533346593137138
229755.3,122528.1,0.533298252532151
229751.1,122534.3,0.533334987297123
229763.4,122537,0.533318187317911
229741.3,122524.2,0.533313775102692
229752.5,122526.1,0.533296046833005
229734.8,122512.9,0.533279677262652
229714.6,122504.4,0.533289568882431
229696.3,122500.4,0.533314641985961
229700.8,122495.6,0.533283297228395
229718.1,122503.4,0.533277090486122
229680.6,122502.8,0.533361546425776
229695.6,122493.1,0.533284486076355
229675.5,122496.6,0.533346395240241
229642.8,122487.8,0.533384020748745
229632.6,122486.4,0.533401616321028
229642.1,122487.3,0.533383469320303
229647.9,122490.5,0.533383932533239
229626.8,122485,0.533408992330164
229624,122476,0.533376302128697
229612.9,122478.2,0.533411668072656
229582.9,122482.6,0.533500535100828
229566.1,122486.8,0.533557872874087
229580.8,122485,0.533515868922837
229584.9,122480.9,0.533488482909808
229531.4,122468.3,0.533557935864113
229550.1,122461.2,0.533483540194494
229537.5,122455.1,0.533486249523498
229516.8,122456.6,0.533540899838269
229508.6,122472.9,0.5336309837627
229507.3,122461.7,0.533585206222199
229495,122458.9,0.533601603520774
229487.9,122444,0.533553185157039
229489.5,122461.7,0.533626592937803
229489.9,122447.1,0.533562043471194
229471.1,122447.9,0.533609243168312
229476.3,122446.4,0.53359061480423
229462.3,122448.1,0.533630578966567
229440.5,122438.6,0.533639876133464
229444.6,122432.8,0.53360506196267
229442.1,122430.2,0.5335995442859
229421.8,122431.9,0.533654168871485
229384.3,122422,0.533698252234351
229396.3,122417.6,0.53365115304824
229394.9,122421.7,0.533672283036807
229405.4,122416.6,0.533625625203243
229402,122416.1,0.533631354565348
229369.6,122418.1,0.533715453137643
229356.8,122415.2,0.533732594804253
229343.4,122396.8,0.533683550518567
229356.4,122399.9,0.533666817232918
229327.4,122400.8,0.533738227529724
229340.6,122400.6,0.533706635458353
229318.9,122385.9,0.533693036204168
229307.6,122395.6,0.533761637206966
229298.1,122386.8,0.533745373380765
229282.5,122385.4,0.533775582523742
229288.9,122375.7,0.533718378866138
229259.3,122390.5,0.533851843741999
229279.8,122377.9,0.533749157143368
229269.9,122376.7,0.53376697071879
229280,122381.5,0.533764392882066
229227.6,122382.8,0.533892079313311
229250.4,122379.9,0.533826331382628
229213,122371.3,0.533875914542369
229230.4,122371.1,0.5338345175858
229219.4,122368.7,0.533849665429715
229239.9,122362.6,0.533775315728196
229200.4,122369.2,0.533896101402964
229206.5,122359,0.533837391173462
229203.4,122345.1,0.53378396655547
229200.8,122339.8,0.533766897846779
229184.8,122351.7,0.533856084696716
229174.8,122353.1,0.533885488282307
229147.6,122350.1,0.533935768910519
229154.4,122344.2,0.533894177899268
229143.1,122344,0.533919633626323
229129.9,122340.3,0.533934244286756
229135,122337.9,0.533911886006066
229139.4,122344.9,0.533932182767346
229137.4,122333.3,0.533886218487248
229127.1,122328.9,0.533891015074166
229111.1,122331.1,0.533937901742866
229103.3,122334.8,0.533972229994068
229125.8,122325.9,0.533880950988496
229097.9,122314.1,0.533894461712656
229086.3,122316.3,0.53393109932807
229102.3,122320.3,0.533911270205493
229081.5,122316.8,0.533944469544682
229046.8,122315.8,0.53402099483599
229032.4,122313.9,0.534046274675548
229037.3,122306.2,0.534001230367281
229028.4,122305.5,0.534018925163866
229027.6,122312.2,0.534050044623443
229027.6,122310.1,0.534040875422875
229004.5,122295.5,0.534030990657389
229020.1,122292.9,0.533983261731176
229018.1,122291.1,0.533980065331081
228988.1,122296.5,0.534073604698235
228976.3,122294.8,0.534093703147444
228980.4,122286.6,0.534048329027288
228989.9,122287.8,0.534031413612565
228993.3,122274.2,0.533964094145986
228955.5,122278.8,0.534072341568558
228944.6,122280.8,0.534106504368306
228930.3,122271.1,0.534097496050108
228933.4,122267.2,0.534073228283859
228943.9,122269.3,0.534057906762312
228918,122270.9,0.534125319983575
228911.1,122264.3,0.534112587812474
228914.9,122265.5,0.534108963636705
228900.3,122251.4,0.534081431959678
228863.9,122258.5,0.534197398541229
228850.5,122246.1,0.534174493828941
228852.3,122250.4,0.534189081778947
228893.8,122265.9,0.534159946665222
228887.8,122259.1,0.534144240103667
228875.8,122253.4,0.534147341046978
228866.6,122248.1,0.534145655154575
228857.8,122240.8,0.534134296493281
228815.5,122232.3,0.534195891449661
228831.1,122246.4,0.534221091451293
228847.5,122248.5,0.534191983744633
228863.5,122246.6,0.534146336134858
228842.4,122241.7,0.534174174016703
228812.4,122228.4,0.534186084320605
228803.9,122234.3,0.534231715455899
228776.3,122215.8,0.53421530114789
228767.5,122216.4,0.5342384735594
228762.6,122228.6,0.534303247121689
228767.5,122234.5,0.534317593189592
228774.6,122224.1,0.534255551097019
228773.3,122222.4,0.53425115605711
228767.1,122211.5,0.534217988513208
228736.8,122193.3,0.534209187153095
228737.1,122197.8,0.53422815975196
228758.6,122207.9,0.534222101376735
228730.4,122213.9,0.534314196976003
228735.1,122204.6,0.534262559615905
228729.6,122207.8,0.534289396737458
228736.8,122210,0.534282196830593
228697,122203,0.534344569452157
228729,122201.1,0.534261505974319
228730.6,122206.4,0.534280940110331
228691.1,122201.1,0.534350046853594
228697.3,122192.1,0.534296207257366
228704.1,122186.6,0.534256272624758
228697.6,122198.3,0.534322616415739
228654.8,122190.3,0.53438764460663
228670.8,122198.4,0.534385675827434
228647.9,122200.9,0.534450130528205
228639,122195.9,0.534449065994865
228635.6,122180.9,0.534391407112453
228640.1,122189.4,0.534418065772365
228641.4,122186.3,0.534401468850348
228614.9,122167.6,0.53438161729616
228625.1,122180.2,0.534412888173696
228634.6,122180.2,0.534390682775048
228620.4,122190.6,0.534469364938562
228589.6,122167.3,0.53443944956376
228597.9,122171.2,0.534437105502719
228594.1,122160.3,0.534398306867938
228565.9,122148.7,0.534413488626256
228579.8,122158.4,0.534423426741996
228577.1,122157,0.534423614614062
228585.9,122147,0.534359293377238
228588.6,122148.2,0.534358231337871
228568.9,122148.3,0.534404724352263
228551.5,122146.6,0.534437971310624
228528.8,122137.4,0.534450800074214
228550.1,122145.4,0.534435994558742
228524.6,122143.8,0.534488628357735
228526.6,122142.7,0.534479137220787
228529.4,122144.1,0.534478714773679
228513.4,122131.8,0.534462311619362
228527,122126.2,0.534406000166282
228506.9,122128.3,0.534462197859233
228515.8,122137.4,0.534481204363112
228523.6,122129.9,0.534430142007215
228504.9,122133.4,0.53448919476125
228515.1,122141.4,0.534500345929
228488.9,122127.9,0.534502551327439
228494.3,122128.4,0.534492107680585
228450.8,122122.6,0.534568493522457
228465.4,122134.6,0.534586856478049
228468.1,122129.1,0.534556465432154
228439.8,122131,0.534631005630367
228467,122132.9,0.534575671760035
228444.6,122120.9,0.534575560113918
228433.4,122116.5,0.534582508512328
228430.6,122114.3,0.534579430251464
228434.4,122100.8,0.534511439608045
228447.6,122111.6,0.534527830452147
228406.8,122125.7,0.534685044403231
228416.6,122122.3,0.534647219160078
228413.3,122110.2,0.534601969324904
228414.6,122105.1,0.534576598868899
228403.8,122103.1,0.534593119729181
228365.5,122093.2,0.5346394267085
228380.5,122092,0.53459905727503
228390.4,122093.7,0.534583327495376
228388.8,122094.5,0.53459057536972
228348.9,122101.9,0.534716392327706
228369,122096.6,0.534646120970885
228376.1,122084.1,0.534574765047656
228377.8,122086.5,0.534581294679255
228364.1,122083.3,0.5345993525252
228349.5,122085,0.534640977974552
228343.1,122077.3,0.534622241705574
228342,122071.6,0.534599854604059
228335.9,122081.9,0.534659245436219
228319.3,122071.6,0.534653005681079
228326,122071.2,0.534635564937852
228320.9,122080.8,0.53468955316837
228297.4,122080.8,0.534744591922641
228316.1,122080.6,0.534699918227405
228294,122063.9,0.534678528564045
228287.3,122061.8,0.534685021900036
228287.3,122053.3,0.534647788116115
228282.5,122061,0.534692760067022
228262,122067.9,0.534771008753099
228280,122069.8,0.534737164885229
228285.5,122060.8,0.534684857338727
228256.5,122054.2,0.534723874237973
228268.5,122048.9,0.534672545708234
228239.5,122048.6,0.5347391665334
228248.8,122047.4,0.534712121159016
228241.9,122046.5,0.534724342901106
228251.1,122048.9,0.534713304777063
228241.3,122054.3,0.534759922941203
228235.8,122050.3,0.534755283789835
228228.3,122048.2,0.534763655515114
228216.8,122045.6,0.534779209944229
228210.6,122036.4,0.534753425125739
228203.8,122040.7,0.534788202475156
228209.5,122039.2,0.53476827213591
228222.5,122024.6,0.534673838030869
228205.1,122034.6,0.5347584256443
228220.1,122040.1,0.534747377641146
228168.4,122041.9,0.534876433371142
228210.3,122028.8,0.534720825484214
228199.4,122039.2,0.534791940732535
228166,122030.3,0.534831219375367
228159.1,122030.8,0.534849585223644
228178.9,122030.8,0.534803174176052
228176.9,122033.9,0.534821447745149
228153.4,122032.6,0.534870836901839
228125.8,122029.6,0.534922398080357
228147.5,122028.6,0.534867136392027
228154.8,122034.4,0.534875444215945
228140.8,122036.6,0.534917910343086
228157.5,122019.9,0.534805561947339
228127.1,122015.9,0.534859295541827
228101.3,122000,0.534850086343217
228126.8,122014,0.534851670211479
228133.6,122018.6,0.534855891460092
228108.4,122008.5,0.53487070182422
228117.9,122012.3,0.534865085116074
228112.1,122013.8,0.534885260361024
228101.3,122015.3,0.534917161804865
228099.9,122011.6,0.534904223982562
228097.1,122005.6,0.534884485598458
228082.1,122007.3,0.534927116156857
228079.8,122001.2,0.534905765438237
228063.8,122004.1,0.534956007924099
228072.6,121995.6,0.53489809823714
228073,121998.1,0.534908121522495
228069.9,121992.9,0.534892592139515
228075.8,121998.8,0.534904623813662
228083.3,122000.2,0.534893172801341
228095.8,121997.4,0.53485158429046
228054.9,122003.1,0.534972500042753
228031.8,121996.9,0.53499950445508
228038.9,121980.3,0.534910052626986
228042,121991.5,0.534951894826392
228028.4,121984.3,0.534952225249136
228021.9,121992.7,0.535004313182199
228056.3,122007.5,0.534988509416315
228012.4,121994.3,0.535033620978508
