08
H2O16c_ppm_se,H2O18c_ppm_se,HODc_ppm_se,
1.04345e+02,1.57191e-01,3.88442e-02,
1.04013e+02,1.53591e-01,-2.21516e+00,
1.09850e+02,1.53453e-01,-2.20244e+00,
1.01733e+02,1.46644e-01,3.61157e-02,
1.04936e+02,1.46503e-01,3.23655e-02,
1.05312e+02,1.46539e-01,2.59801e-02,
1.07377e+02,1.52263e-01,4.31532e+04,
1.04275e+02,1.49813e-01,1.60828e-02,
1.08742e+02,1.42930e-01,1.90827e-02,
1.08019e+02,1.45845e-01,2.23452e-02,
1.16007e+02,1.51856e-01,4.09201e-02,
1.11755e+02,1.50959e-01,3.88275e-02,
9.86700e+01,1.50524e-01,4.08282e-02,
1.08885e+02,1.44237e-01,3.53253e-02,
1.08644e+02,1.47373e-01,-2.20505e+00,
1.17087e+02,1.44520e-01,-2.18696e+00,
1.03496e+02,1.38081e-01,3.42070e-02,
1.03788e+02,1.48375e-01,-2.21566e+00,
1.05161e+02,1.41399e-01,-2.21264e+00,
1.02147e+02,1.39102e-01,-2.21927e+00,
1.07929e+02,1.49738e-01,3.77452e-02,
1.03055e+02,1.50175e-01,-2.21727e+00,
1.08240e+02,1.46453e-01,-2.20593e+00,
1.08017e+02,1.52008e-01,3.17853e-02,
9.85064e+01,1.46031e-01,2.71485e-02,
1.06863e+02,1.43149e-01,-2.20893e+00,
1.02417e+02,1.44926e-01,2.28349e-02,
1.11818e+02,1.54680e-01,-2.19820e+00,
1.07511e+02,1.45308e-01,3.57252e-02,
1.08169e+02,1.51549e-01,2.49145e-02,
1.07095e+02,1.45582e-01,-2.20842e+00,
1.08103e+02,1.52344e-01,4.35109e-02,
1.05702e+02,1.50030e-01,1.48250e-02,
1.07178e+02,1.49342e-01,-2.20824e+00,
1.09784e+02,1.51228e-01,6.65856e-02,
5.15201e+01,1.50130e-01,2.65972e+05,
9.67767e+01,1.47790e-01,-2.23122e+00,
9.69913e+01,1.46192e-01,-2.23074e+00,
1.01857e+02,1.45695e-01,3.18315e-02,
1.05467e+02,1.49189e-01,-2.21198e+00,
9.82572e+01,1.53807e-01,-2.22791e+00,
1.02235e+02,1.49716e-01,2.21908e+06,
1.10309e+02,1.45056e-01,3.83649e-02,
1.11324e+02,1.48024e-01,-2.19926e+00,
1.15310e+02,1.54975e-01,4.40534e-03,
-1.00000e+00,1.37272e-01,8.48695e-01,
1.07057e+02,1.41324e-01,-2.20850e+00,
1.16303e+02,1.53109e-01,4.79765e-02,
1.06525e+02,1.47864e-01,1.31091e-02,
1.08335e+02,1.45824e-01,-2.20572e+00,
1.14497e+02,1.52967e-01,5.25958e-02,
1.05676e+02,1.46862e-01,2.98104e-02,
1.06934e+02,1.45023e-01,5.65706e-02,
1.07675e+02,1.52027e-01,3.43217e-02,
1.08103e+02,1.48143e-01,2.76193e-02,
1.12666e+02,1.47601e-01,2.21830e-02,
1.16046e+02,1.53221e-01,2.92073e-02,
1.03528e+02,1.47501e-01,4.63236e-02,
1.08796e+02,1.50571e-01,-2.20472e+00,
1.00554e+02,1.52763e-01,-2.22280e+00,
1.05234e+02,1.50792e-01,-2.21248e+00,
1.06799e+02,1.51017e-01,2.92523e-02,
1.09170e+02,1.41900e-01,1.56909e-02,
1.06747e+02,1.50697e-01,-2.20918e+00,
1.02155e+02,1.53298e-01,-2.21925e+00,
1.10081e+02,1.48488e-01,-2.20194e+00,
1.11059e+02,1.40680e-01,2.28298e-02,
1.05893e+02,1.47294e-01,-2.21104e+00,
9.97299e+01,1.52066e-01,3.56631e+00,
1.06372e+02,1.43325e-01,7.13396e-03,
1.09219e+02,1.41217e-01,5.54467e-02,
1.05061e+02,1.47708e-01,5.01599e-02,
1.08151e+02,1.51175e-01,2.72325e-02,
1.09165e+02,1.54479e-01,1.53660e-02,
1.10395e+02,1.44774e-01,3.90645e-02,
1.13540e+02,1.49961e-01,2.29428e-02,
1.08492e+02,1.48087e-01,3.13534e-02,
1.06369e+02,1.49322e-01,1.78090e-02,
1.04079e+02,1.42744e-01,-2.21502e+00,
1.07786e+02,1.42364e-01,6.65914e-02,
1.10016e+02,1.47067e-01,4.36099e-02,
1.15344e+02,1.53709e-01,2.26495e-02,
1.06977e+02,1.49671e-01,3.48837e-02,
9.86717e+01,1.43460e-01,-2.22698e+00,
9.80830e+01,1.46697e-01,-2.22830e+00,
1.09743e+02,1.52166e-01,9.93908e-03,
1.10526e+02,1.46373e-01,-2.20098e+00,
1.06105e+02,1.49603e-01,2.21411e-02,
1.10778e+02,1.46110e-01,-2.20044e+00,
1.10631e+02,1.49240e-01,1.85049e-02,
1.10886e+02,1.40639e-01,2.16188e-02,
1.06848e+02,1.53428e-01,4.01361e-02,
1.06553e+02,1.47362e-01,2.23295e-03,
1.11682e+02,1.45796e-01,-2.19850e+00,
1.15298e+02,1.50846e-01,4.23199e-02,
1.11815e+02,1.45539e-01,2.31604e-02,
1.02382e+02,1.51800e-01,-2.21875e+00,
1.02572e+02,1.44100e-01,4.00541e-02,
1.01462e+02,1.42952e-01,-2.22079e+00,
1.04567e+02,1.48324e-01,-2.21395e+00,
1.04534e+02,1.46620e-01,-2.21402e+00,
1.09972e+02,1.46906e-01,4.12861e-02,
1.01651e+02,1.43440e-01,-2.22037e+00,
1.06807e+02,1.48178e-01,-2.20905e+00,
1.03740e+02,1.46843e-01,3.28077e-02,
9.90720e+01,1.49960e-01,2.31268e-02,
1.08627e+02,1.45670e-01,3.58455e-02,
1.08861e+02,1.38205e-01,-2.20458e+00,
9.92278e+01,1.45638e-01,3.05528e-02,
1.09593e+02,1.50390e-01,9.81710e-02,
1.02064e+02,1.48330e-01,-2.21945e+00,
1.03578e+02,1.50700e-01,-2.21612e+00,
1.08602e+02,1.44130e-01,-2.20515e+00,
1.09446e+02,1.48252e-01,3.11957e-02,
1.05039e+02,1.45530e-01,5.28045e-02,
1.08133e+02,1.42479e-01,-2.20616e+00,
1.03416e+02,1.47592e-01,-2.21647e+00,
1.02661e+02,1.40807e-01,2.13646e-02,
1.01299e+02,1.40765e-01,-2.22115e+00,
1.09915e+02,1.49974e-01,2.21981e-02,
9.99893e+01,1.43466e-01,-2.22405e+00,
1.13354e+02,1.47014e-01,1.05339e-02,
1.09884e+02,1.53833e-01,5.32545e-02,
1.03083e+02,1.54570e-01,2.08275e-02,
1.11824e+02,1.49393e-01,6.35162e-02,
9.44786e+01,1.50882e-01,5.33663e-03,
1.07659e+02,1.44329e-01,1.33755e-02,
1.07545e+02,1.46090e-01,3.30640e-02,
1.15249e+02,1.52111e-01,6.50533e-02,
3.14862e+01,1.34561e-01,-2.39243e+00,
1.03099e+02,1.49521e-01,3.16737e-03,
1.02059e+02,1.52317e-01,2.40978e-02,
1.07295e+02,1.41589e-01,-2.20799e+00,
1.05910e+02,1.57319e-01,3.60353e-02,
1.04906e+02,1.51087e-01,-2.21320e+00,
1.04163e+02,1.45408e-01,4.47721e-02,
1.01782e+02,1.43514e-01,2.13327e-02,
1.03056e+02,1.44244e-01,-2.21727e+00,
1.01408e+02,1.45038e-01,5.36829e-02,
9.76901e+01,1.42684e-01,-2.22918e+00,
1.11917e+02,1.44790e-01,5.02314e-02,
1.02685e+02,1.49920e-01,3.07401e-02,
1.10564e+02,1.39126e-01,-2.20090e+00,
1.06946e+02,1.45451e-01,-2.20875e+00,
1.08612e+02,1.48593e-01,6.13626e-02,
1.05980e+02,1.49953e-01,4.76662e-02,
1.04892e+02,1.51470e-01,-2.21323e+00,
9.83817e+01,1.47068e-01,-2.22763e+00,
1.13424e+02,1.39728e-01,-2.19476e+00,
1.06005e+02,1.44362e-01,3.02309e-02,
1.08652e+02,1.48927e-01,4.65422e-02,
1.18048e+02,1.50569e-01,1.23796e-02,
1.05464e+02,1.51471e-01,3.66686e-02,
1.04395e+02,1.36899e-01,8.56651e-02,
1.11848e+02,1.46150e-01,5.45992e-02,
1.10730e+02,1.40202e-01,-2.20054e+00,
1.03333e+02,1.49856e-01,5.95483e-02,
1.05665e+02,1.51098e-01,-2.21154e+00,
1.07450e+02,1.51724e-01,3.59504e-02,
1.06997e+02,1.50569e-01,-2.20863e+00,
1.14241e+02,1.51315e-01,2.17312e-02,
1.11665e+02,1.44345e-01,-2.19853e+00,
1.06019e+02,1.46062e-01,-2.21077e+00,
1.06938e+02,1.46584e-01,1.03271e-01,
1.11201e+02,1.49387e-01,-2.19953e+00,
1.15334e+02,1.51082e-01,1.54408e-02,
9.56311e+01,1.44524e-01,-2.23379e+00,
1.07824e+02,1.40928e-01,-2.20683e+00,
1.11405e+02,1.45950e-01,9.24002e-03,
1.03166e+02,1.46818e-01,7.68177e-03,
1.10860e+02,1.40670e-01,4.97196e-03,
1.10676e+02,1.47434e-01,-2.20066e+00,
1.06799e+02,1.41142e-01,7.08947e-02,
1.01114e+02,1.51912e-01,3.28382e-02,
1.00570e+02,1.37765e-01,2.83207e-02,
1.09319e+02,1.45041e-01,-2.20359e+00,
1.09535e+02,1.49396e-01,1.30706e-02,
1.01352e+02,1.47110e-01,-2.22103e+00,
1.00368e+02,1.51906e-01,2.71686e-02,
1.05894e+02,1.38971e-01,4.65737e-02,
1.10327e+02,1.45027e-01,4.78613e-02,
1.02795e+02,1.41137e-01,-2.21784e+00,
1.00291e+02,1.40809e-01,-2.22338e+00,
9.86315e+01,1.52348e-01,-2.22707e+00,
1.01157e+02,1.42958e-01,-2.22146e+00,
1.07306e+02,1.51028e-01,6.81251e-02,
1.06554e+02,1.52081e-01,5.13994e-02,
1.08279e+02,1.46714e-01,1.02329e-01,
1.11771e+02,1.55933e-01,1.70762e-02,
1.00153e+02,1.48304e-01,7.50153e-02,
1.09097e+02,1.42987e-01,1.83814e-02,
1.12468e+02,1.41416e-01,1.18328e-02,
1.02818e+02,1.47646e-01,2.28279e-02,
1.00754e+02,1.47878e-01,-2.22235e+00,
1.10406e+02,1.45275e-01,-2.20124e+00,
1.09800e+02,1.38764e-01,-2.20255e+00,
1.06918e+02,1.45908e-01,5.00228e-02,
1.00311e+02,1.39863e-01,-2.22334e+00,
1.06651e+02,1.49135e-01,1.35642e-02,
1.00932e+02,1.43220e-01,-2.22196e+00,
9.99813e+01,1.44483e-01,-2.22407e+00,
9.95930e+01,1.41546e-01,1.06292e-02,
1.06588e+02,1.42274e-01,3.58548e-02,
1.08252e+02,1.45948e-01,6.54494e-02,
1.05187e+02,1.46154e-01,5.99184e-02,
1.03511e+02,1.50923e-01,-2.21626e+00,
1.02343e+02,1.46661e-01,-2.21884e+00,
1.07852e+02,1.43176e-01,1.34418e-02,
1.04885e+02,1.40113e-01,5.96983e-02,
1.03404e+02,1.42305e-01,-2.21650e+00,
1.04187e+02,1.48466e-01,6.79679e-02,
1.04463e+02,1.48737e-01,-2.21417e+00,
1.03542e+02,1.48882e-01,-2.21620e+00,
1.04476e+02,1.50643e-01,-2.21415e+00,
1.05890e+02,1.49049e-01,-2.21105e+00,
1.01617e+02,1.43778e-01,6.74855e-02,
1.10537e+02,1.43592e-01,-2.20096e+00,
1.06390e+02,1.43782e-01,-2.20996e+00,
1.15692e+02,1.43842e-01,-2.18992e+00,
1.07017e+02,1.49205e-01,2.25748e-02,
9.88339e+01,1.42700e-01,4.23001e-02,
1.09611e+02,1.42169e-01,3.88888e-02,
1.05694e+02,1.41506e-01,2.47132e-03,
9.91340e+01,1.48730e-01,-2.22595e+00,
1.10295e+02,1.44083e-01,3.49189e-02,
1.04640e+02,1.44698e-01,4.62604e-02,
1.02844e+02,1.49746e-01,4.27276e-03,
9.82942e+01,1.42387e-01,-2.22783e+00,
9.35149e+01,1.44732e-01,-2.23857e+00,
1.05556e+02,1.52558e-01,3.21862e-02,
1.05708e+02,1.49689e-01,4.74426e-02,
1.06560e+02,1.45634e-01,2.22950e-02,
1.03989e+02,1.46699e-01,3.92405e-02,
1.04084e+02,1.44015e-01,7.66877e-03,
1.06499e+02,1.45438e-01,3.89617e-02,
1.04077e+02,1.37794e-01,2.84897e-03,
9.60372e+01,1.41247e-01,-2.23288e+00,
1.04628e+02,1.40370e-01,8.77883e-02,
1.00191e+02,1.44080e-01,-2.22360e+00,
1.01691e+02,1.45769e-01,-2.22028e+00,
1.05526e+02,1.33204e-01,-2.21185e+00,
1.03608e+02,1.49048e-01,-2.21605e+00,
1.00576e+02,1.47948e-01,5.05053e-02,
1.04366e+02,1.49859e-01,4.87641e-02,
1.03901e+02,1.41776e-01,7.18362e-02,
9.98043e+01,1.49998e-01,-2.22446e+00,
1.04523e+02,1.41192e-01,1.03678e-02,
1.02458e+02,1.37029e-01,8.07482e-03,
1.11874e+02,1.48425e-01,2.06462e-02,
1.06261e+02,1.38883e-01,4.61563e-02,
1.02476e+02,1.45478e-01,2.90025e-02,
1.05112e+02,1.40233e-01,5.36972e-02,
1.09331e+02,1.40796e-01,1.96979e-02,
1.07304e+02,1.48341e-01,4.05649e-02,
1.04334e+02,1.49265e-01,-2.21446e+00,
1.06628e+02,1.36548e-01,-2.20944e+00,
1.05578e+02,1.41923e-01,-2.21173e+00,
1.06481e+02,1.41271e-01,9.79410e-03,
9.96747e+01,1.46068e-01,5.44734e-02,
1.04171e+02,1.42305e-01,-2.21481e+00,
1.06534e+02,1.41507e-01,7.43747e-02,
1.01596e+02,1.49693e-01,-2.22049e+00,
1.03044e+02,1.47583e-01,-2.21729e+00,
1.02773e+02,1.48023e-01,-2.21789e+00,
9.67319e+01,1.40600e-01,-2.23132e+00,
1.08097e+02,1.43734e-01,5.69284e-02,
1.06765e+02,1.32562e-01,7.33924e-02,
1.12780e+02,1.45800e-01,3.77304e-02,
1.02044e+02,1.48866e-01,1.69219e-02,
9.78585e+01,1.42977e-01,9.41355e-03,
1.08448e+02,1.43646e-01,-2.20548e+00,
1.08103e+02,1.40723e-01,6.71225e-02,
1.07610e+02,1.48215e-01,5.92082e-02,
1.05717e+02,1.42013e-01,5.68787e-02,
1.00516e+02,1.47390e-01,-2.22288e+00,
1.03619e+02,1.51298e-01,-2.21603e+00,
1.05129e+02,1.43375e-01,5.45039e-02,
1.04636e+02,1.50441e-01,-2.21380e+00,
1.09633e+02,1.43184e-01,4.93321e-02,
9.69956e+01,1.41918e-01,-2.23073e+00,
1.10614e+02,1.39201e-01,1.67304e-02,
1.06830e+02,1.46047e-01,4.72492e-02,
1.01805e+02,1.39592e-01,-2.22003e+00,
9.93910e+01,1.44609e-01,3.31820e-02,
1.02060e+02,1.43718e-01,2.54968e-02,
1.04281e+02,1.38154e-01,3.20845e-02,
1.05853e+02,1.42677e-01,5.94897e-02,
9.94215e+01,1.43532e-01,-2.22531e+00,
1.03274e+02,1.42654e-01,4.76534e-02,
1.00655e+02,1.37815e-01,-2.22257e+00,
1.04099e+02,1.39883e-01,-2.21497e+00,
1.04619e+02,1.41906e-01,1.86934e-02,
1.08063e+02,1.39067e-01,-2.20632e+00,
1.05513e+02,1.48734e-01,4.42891e-02,
1.12285e+02,1.40189e-01,4.06137e-02,
1.05677e+02,1.41884e-01,-2.21151e+00,
1.08111e+02,1.50553e-01,7.17908e-02,
1.06498e+02,1.45809e-01,3.11797e-02,
1.06474e+02,1.35362e-01,-2.20977e+00,
9.83351e+01,1.34950e-01,-2.22773e+00,
1.10350e+02,1.36869e-01,2.97626e-02,
9.48114e+01,1.38173e-01,-2.23564e+00,
1.02698e+02,1.46467e-01,-2.21806e+00,
1.01736e+02,1.37923e-01,4.50076e-02,
1.05412e+02,1.44835e-01,4.40568e-02,
1.01452e+02,1.39500e-01,5.45539e-02,
1.07225e+02,1.38796e-01,2.79944e-02,
9.76820e+01,1.46266e-01,-2.22919e+00,
1.06090e+02,1.43919e-01,-2.21061e+00,
1.05165e+02,1.41702e-01,2.46736e-03,
1.07634e+02,1.39623e-01,-2.20725e+00,
1.06639e+02,1.52071e-01,3.56499e-03,
1.04590e+02,1.41850e-01,-2.21390e+00,
1.07269e+02,1.42187e-01,4.51478e-02,
1.04872e+02,1.42229e-01,-2.21328e+00,
1.00501e+02,1.47258e-01,-2.22291e+00,
1.15171e+02,1.44921e-01,7.78578e-02,
1.09568e+02,1.47469e-01,1.38254e-02,
9.48635e+01,1.44183e-01,-2.23552e+00,
1.05022e+02,1.38818e-01,6.47579e-02,
1.05964e+02,1.50753e-01,-2.21089e+00,
1.06825e+02,1.37378e-01,8.06975e-03,
1.03658e+02,1.49558e-01,-2.21594e+00,
1.14955e+02,1.44481e-01,3.80261e-02,
1.01589e+02,1.46261e-01,2.74381e-02,
9.80692e+01,1.30229e-01,-2.22833e+00,
1.08902e+02,1.43188e-01,-2.20449e+00,
1.04541e+02,1.52711e-01,-2.21400e+00,
9.99055e+01,1.41911e-01,5.10791e-02,
1.05149e+02,1.37121e-01,2.98501e-02,
1.00823e+02,1.46758e-01,4.95499e-02,
1.11343e+02,1.42688e-01,4.31898e-02,
1.12893e+02,1.51941e-01,-2.19590e+00,
1.03032e+02,1.41423e-01,-2.21732e+00,
1.10728e+02,1.44468e-01,-2.20055e+00,
1.05672e+02,1.33418e-01,-2.21153e+00,
1.00432e+02,1.42042e-01,3.04919e-02,
1.05106e+02,1.45013e-01,1.30941e-02,
9.85461e+01,1.41844e-01,4.28209e-02,
1.09038e+02,1.41218e-01,4.01538e-02,
1.08004e+02,1.48287e-01,-2.20644e+00,
9.60110e+01,1.40152e-01,2.08047e-02,
1.04612e+02,1.41610e-01,-2.21385e+00,
9.94281e+01,1.44848e-01,4.00770e-02,
1.07922e+02,1.46015e-01,2.27697e-02,
9.78742e+01,1.43511e-01,4.48975e-02,
9.98577e+01,1.41827e-01,-2.22434e+00,
1.07055e+02,1.46794e-01,1.72804e-02,
1.03301e+02,1.42569e-01,2.49296e-02,
1.08669e+02,1.41559e-01,-2.20500e+00,
1.00490e+02,1.40035e-01,3.67725e-02,
1.03661e+02,1.43999e-01,4.21073e-02,
1.07946e+02,1.47883e-01,-2.20657e+00,
1.03056e+02,4.35874e-02,5.51644e-01,
9.72709e+01,1.37377e-01,-2.23011e+00,
1.07503e+02,1.39957e-01,7.81631e-03,
1.12462e+02,1.44640e-01,7.02371e-03,
1.00157e+02,1.38923e-01,-2.22368e+00,
1.01778e+02,1.42516e-01,-2.22009e+00,
1.04709e+02,1.46586e-01,-2.21363e+00,
9.70827e+01,1.49403e-01,5.51774e-03,
1.08297e+02,1.40941e-01,-2.20581e+00,
1.08081e+02,1.40239e-01,-2.20628e+00,
1.07771e+02,1.47720e-01,1.75380e-02,
9.64497e+01,1.45419e-01,4.31547e-02,
1.01507e+02,1.44624e-01,-2.22069e+00,
1.02841e+02,1.43411e-01,5.93360e-02,
1.03326e+02,1.46074e-01,4.91060e-02,
1.06022e+02,1.43612e-01,2.31835e-02,
9.61225e+01,1.47577e-01,4.80901e-02,
1.03657e+02,1.46449e-01,1.88689e-02,
1.01774e+02,1.47469e-01,2.41591e-02,
1.01164e+02,1.46270e-01,-2.22144e+00,
1.00890e+02,1.43318e-01,-2.22205e+00,
1.09946e+02,1.45420e-01,5.42271e-02,
1.13200e+02,1.38033e-01,-2.19524e+00,
1.04596e+02,1.40760e-01,2.12809e-02,
1.09257e+02,1.46657e-01,4.64910e-02,
9.85675e+01,1.45242e-01,3.29597e-02,
1.04778e+02,1.42598e-01,-2.21348e+00,
1.01625e+02,1.43390e-01,4.44079e-02,
1.06081e+02,1.42460e-01,1.31191e-02,
9.53067e+01,1.37118e-01,-2.23452e+00,
9.82547e+01,1.39639e-01,3.40502e-02,
1.05324e+02,1.31429e-01,-2.21229e+00,
1.05166e+02,1.52001e-01,-2.21263e+00,
1.06027e+02,1.39694e-01,-2.21075e+00,
1.05958e+02,1.45264e-01,1.11798e-02,
1.00177e+02,1.36660e-01,6.12839e-02,
1.05543e+02,1.54104e-01,6.14305e-02,
1.08422e+02,1.46761e-01,-2.20554e+00,
1.04705e+02,1.48038e-01,2.09233e-02,
9.45608e+01,1.44354e-01,-2.23620e+00,
1.00623e+02,1.42485e-01,4.22865e-02,
1.01985e+02,1.40384e-01,2.69436e-03,
9.94719e+01,1.41925e-01,1.47673e+06,
1.05043e+02,1.50708e-01,-2.21290e+00,
9.78343e+01,1.41996e-01,1.10564e-02,
1.03099e+02,1.45500e-01,-2.21717e+00,
1.04374e+02,1.38764e-01,-2.21437e+00,
1.03400e+02,1.39379e-01,8.45233e-04,
1.05704e+02,1.47563e-01,-2.21146e+00,
1.02361e+02,1.43307e-01,-2.21880e+00,
1.04180e+02,1.42492e-01,5.96059e-02,
9.94935e+01,1.35945e-01,5.03150e-02,
9.99882e+01,1.43210e-01,-2.22405e+00,
1.09540e+02,1.46718e-01,1.14428e-02,
1.09542e+02,1.51552e-01,3.50397e-02,
1.03603e+02,1.44814e-01,-2.21606e+00,
1.07993e+02,1.44541e-01,1.74202e-02,
1.07339e+02,1.48452e-01,-2.20789e+00,
9.94392e+01,1.46065e-01,-2.22527e+00,
1.01556e+02,1.46001e-01,4.56045e-03,
9.31688e+01,1.38059e-01,-2.23935e+00,
1.06390e+02,1.43999e-01,6.75413e-03,
1.09954e+02,1.47382e-01,-2.20222e+00,
1.02178e+02,1.39446e-01,1.63720e-03,
9.77756e+01,1.42110e-01,-2.22898e+00,
1.08338e+02,1.44940e-01,5.98121e-02,
1.05444e+02,1.44399e-01,3.26045e-03,
9.51758e+01,1.35699e-01,-2.23482e+00,
1.07978e+02,1.44037e-01,3.98714e-02,
1.08632e+02,1.42836e-01,4.53513e-02,
1.01941e+02,1.39645e-01,2.53143e-02,
1.01551e+02,1.57084e-01,-2.22059e+00,
1.08695e+02,1.42648e-01,6.26939e-02,
1.08344e+02,1.42909e-01,-2.20570e+00,
1.06967e+02,1.39614e-01,-2.20870e+00,
1.00407e+02,1.42239e-01,-2.22312e+00,
1.03264e+02,1.41805e-01,-2.21681e+00,
1.04712e+02,1.45372e-01,-2.21363e+00,
1.06714e+02,1.41675e-01,-2.20925e+00,
1.08555e+02,1.47215e-01,1.10891e-02,
1.01520e+02,1.48896e-01,1.52694e-02,
1.05561e+02,1.47293e-01,-2.21177e+00,
1.07136e+02,1.47501e-01,-2.20833e+00,
1.09586e+02,1.40346e-01,7.53021e-02,
1.08855e+02,1.45025e-01,4.74049e-02,
1.12304e+02,1.39592e-01,1.58406e-02,
1.05785e+02,1.46488e-01,8.25560e-03,
1.08665e+02,1.41144e-01,2.01642e-02,
9.61884e+01,1.38190e-01,4.50203e-02,
9.71867e+01,1.36403e-01,-2.23030e+00,
1.06507e+02,1.49274e-01,-2.20970e+00,
1.11929e+02,1.44084e-01,2.02981e-02,
1.10501e+02,1.46881e-01,1.78000e-02,
1.06547e+02,1.47382e-01,-2.20962e+00,
1.02638e+02,1.40583e-01,-2.21819e+00,
9.93188e+01,1.37502e-01,2.88631e-02,
1.05093e+02,1.41843e-01,-2.21279e+00,
1.08572e+02,1.43718e-01,-2.20521e+00,
1.07544e+02,1.42802e-01,3.66316e-02,
1.02683e+02,1.49557e-01,7.48619e-02,
1.03363e+02,1.48299e-01,1.98665e-02,
1.07841e+02,1.45338e-01,-2.20680e+00,
1.06469e+02,1.40169e-01,2.68563e-02,
1.06002e+02,1.48496e-01,1.10457e-01,
1.02764e+02,1.45191e-01,5.17066e-02,
1.00056e+02,1.48717e-01,-2.22390e+00,
1.00220e+02,1.50464e-01,-2.22354e+00,
1.06237e+02,1.51727e-01,3.92544e-02,
1.02629e+02,1.47218e-01,4.62050e-02,
1.10156e+02,1.40721e-01,2.64124e-02,
1.16592e+02,1.37291e-01,2.05272e-02,
1.03002e+02,1.41149e-01,6.34835e-02,
1.08630e+02,1.48655e-01,6.30177e-02,
1.05649e+02,1.42089e-01,1.89484e+05,
1.10895e+02,1.45202e-01,3.11606e-02,
1.01060e+02,1.47229e-01,-2.22168e+00,
1.03742e+02,1.44113e-01,-2.21576e+00,
1.07067e+02,1.44162e-01,-2.20848e+00,
9.88934e+01,1.43496e-01,3.23290e-02,
9.01194e+01,1.46809e-01,-2.24629e+00,
1.03716e+02,1.47701e-01,-2.21582e+00,
1.03615e+02,1.44959e-01,-2.21604e+00,
1.08756e+02,1.44825e-01,9.14246e-03,
1.01553e+02,1.42221e-01,-2.22059e+00,
1.02450e+02,1.47433e-01,-2.21860e+00,
9.80781e+01,1.38868e-01,-2.22831e+00,
1.12737e+02,1.42469e-01,-2.19623e+00,
1.03928e+02,1.39947e-01,1.40004e-02,
1.00013e+02,1.46317e-01,1.09423e-02,
1.00923e+02,1.46567e-01,1.36443e-02,
9.87390e+01,1.46396e-01,-2.22683e+00,
1.04750e+02,1.40335e-01,3.21515e-02,
1.08479e+02,1.49485e-01,6.04456e-02,
9.31168e+01,1.53289e-01,6.39131e-02,
1.00231e+02,1.45178e-01,2.35325e-02,
1.09985e+02,1.44230e-01,5.13738e-02,
1.08785e+02,1.47712e-01,3.65338e-02,
9.73072e+01,1.37184e-01,-2.23003e+00,
1.08645e+02,1.47700e-01,4.45536e-02,
1.08589e+02,1.41286e-01,3.27959e-02,
1.07980e+02,1.45535e-01,1.47871e-02,
1.06062e+02,1.46493e-01,3.97485e-02,
1.04983e+02,1.36575e-01,-2.21303e+00,
1.12550e+02,1.42026e-01,-2.19663e+00,
1.05549e+02,1.44715e-01,-2.21180e+00,
1.07132e+02,1.39546e-01,5.67344e-02,
1.08249e+02,1.50423e-01,1.08031e-02,
1.08265e+02,1.54371e-01,5.42384e-02,
1.02841e+02,1.41309e-01,-2.21774e+00,
1.07033e+02,1.43565e-01,-2.20856e+00,
9.65036e+01,1.38735e-01,-2.23183e+00,
1.07192e+02,1.48928e-01,-2.20821e+00,
1.01418e+02,1.39162e-01,7.25130e-02,
9.99937e+01,1.40263e-01,-2.22404e+00,
1.09807e+02,1.39422e-01,1.44810e-02,
1.10869e+02,1.52179e-01,3.19530e-02,
1.02591e+02,1.47715e-01,-2.21829e+00,
1.03787e+02,1.42971e-01,4.82092e-02,
1.02850e+02,1.43766e-01,1.13786e-01,
1.03347e+02,1.47008e-01,-2.21663e+00,
9.65416e+01,1.43461e-01,-2.23175e+00,
1.06678e+02,1.48591e-01,-2.20933e+00,
1.04647e+02,1.43082e-01,-2.21377e+00,
1.05538e+02,1.41428e-01,4.43557e-02,
1.01095e+02,1.50194e-01,1.79549e-02,
1.03522e+02,1.40307e-01,5.37135e-02,
1.00970e+02,1.45038e-01,2.09608e-04,
9.93599e+01,1.41434e-01,-2.22545e+00,
1.05391e+02,1.44107e-01,-2.21214e+00,
1.13717e+02,1.44981e-01,7.59369e-02,
1.11583e+02,1.44351e-01,-2.19871e+00,
1.02566e+02,1.36644e-01,1.04475e-02,
1.01295e+02,1.41957e-01,-2.22116e+00,
1.04688e+02,1.41679e-01,-2.21368e+00,
1.02125e+02,1.44666e-01,5.63658e-02,
1.10123e+02,1.39815e-01,-2.20185e+00,
9.92007e+01,1.37718e-01,2.22581e+06,
1.06169e+02,1.41817e-01,4.33410e-02,
1.09248e+02,1.47943e-01,2.25460e-02,
1.06223e+02,1.60417e+00,-2.21032e+00,
9.96625e+01,1.40733e-01,-2.22478e+00,
1.02100e+02,1.52817e-01,-2.21937e+00,
1.05763e+02,1.45738e-01,6.79269e-02,
1.04151e+02,1.46787e-01,4.54714e-02,
-1.00000e+00,1.43346e-01,1.23595e+00,
1.12244e+02,1.51662e-01,1.12094e-02,
1.02581e+02,1.47794e-01,-2.21831e+00,
1.09217e+02,1.45081e-01,2.33740e-02,
1.04982e+02,1.40023e-01,4.20734e-02,
1.03158e+02,1.47710e-01,-2.21704e+00,
1.05921e+02,1.42004e-01,9.59818e-03,
1.07163e+02,1.47872e-01,8.92645e-02,
1.12108e+02,1.43028e-01,-2.19758e+00,
9.83462e+01,1.47724e-01,-2.22771e+00,
1.12137e+02,1.51355e-01,5.15954e-02,
1.07429e+02,1.44968e-01,-2.20769e+00,
